TIMESTEP,KINETIC,POTENTIAL,INVARIANT,TEMPERATURE
533,0.016946018,24506.15585,24506.38527,297.2849718
534,0.016872488,24506.15583,24506.38527,295.9950298
535,0.017182656,24506.15582,24506.38527,301.4363195
536,0.01735688,24506.1558,24506.38527,304.4927497
537,0.017096012,24506.15579,24506.38527,299.9163201
538,0.01684602,24506.15577,24506.38527,295.5307031
539,0.017023276,24506.15576,24506.38527,298.640318
540,0.017333716,24506.15574,24506.38527,304.0863779
541,0.017249139,24506.15573,24506.38527,302.6026421
542,0.016915045,24506.15571,24506.38527,296.7416018
543,0.016894339,24506.1557,24506.38527,296.3783628
544,0.017221286,24506.15568,24506.38527,302.1140059
545,0.01734641,24506.15567,24506.38527,304.3090738
546,0.017054561,24506.15566,24506.38527,299.1891484
547,0.016843385,24506.15564,24506.38527,295.4844793
548,0.017063792,24506.15563,24506.38527,299.3510937
549,0.017349393,24506.15561,24506.38527,304.3614062
550,0.017212875,24506.1556,24506.38527,301.9664588
551,0.016888867,24506.15558,24506.38527,296.282365
552,0.016921531,24506.15557,24506.38527,296.855393
553,0.017256871,24506.15556,24506.38527,302.7382777
554,0.017329479,24506.15554,24506.38527,304.0120415
555,0.017014375,24506.15553,24506.38527,298.4841696
556,0.016847328,24506.15551,24506.38527,295.5536376
557,0.017105392,24506.1555,24506.38527,300.080885
558,0.017358545,24506.15548,24506.38527,304.5219583
559,0.017173738,24506.15547,24506.38527,301.2798795
560,0.016868134,24506.15546,24506.38527,295.9186404
561,0.016953398,24506.15544,24506.38527,297.4144302
562,0.01728846,24506.15543,24506.38527,303.2924513
563,0.017306542,24506.15542,24506.38527,303.6096561
564,0.016976478,24506.1554,24506.38527,297.8193333
565,0.016857757,24506.15539,24506.38527,295.7365963
566,0.017147007,24506.15537,24506.38527,300.8109328
567,0.017360915,24506.15536,24506.38527,304.5635405
568,0.017132759,24506.15535,24506.38527,300.5609815
569,0.016853358,24506.15533,24506.38527,295.6594268
570,0.016989151,24506.15532,24506.38527,298.0416581
571,0.017315201,24506.15531,24506.38527,303.7615716
572,0.017278216,24506.15529,24506.38527,303.1127435
573,0.016941826,24506.15528,24506.38527,297.2114378
574,0.016874425,24506.15527,24506.38527,296.0290111
575,0.017187555,24506.15525,24506.38527,301.5222655
576,0.017356433,24506.15524,24506.38527,304.4848956
577,0.017091008,24506.15523,24506.38527,299.8285415
578,0.016844906,24506.15522,24506.38527,295.5111561
579,0.0170279,24506.1552,24506.38527,298.7214282
580,0.017336365,24506.15519,24506.38527,304.1328583
581,0.017245262,24506.15518,24506.38527,302.5346243
582,0.01691129,24506.15516,24506.38527,296.6757417
583,0.016896932,24506.15515,24506.38527,296.4238536
584,0.017225971,24506.15514,24506.38527,302.196195
585,0.017345212,24506.15513,24506.38527,304.2880468
586,0.017049567,24506.15511,24506.38527,299.1015324
587,0.016842991,24506.1551,24506.38527,295.4775619
588,0.017068667,24506.15509,24506.38527,299.4366073
589,0.017351371,24506.15507,24506.38527,304.3960971
590,0.017208558,24506.15506,24506.38527,301.8907163
591,0.016885632,24506.15505,24506.38527,296.2256217
592,0.016924732,24506.15504,24506.38527,296.9115463
593,0.017261234,24506.15503,24506.38527,302.8148241
594,0.017327552,24506.15501,24506.38527,303.9782402
595,0.0170095,24506.155,24506.38527,298.3986325
596,0.016847667,24506.15499,24506.38527,295.5596008
597,0.017110414,24506.15498,24506.38527,300.1689744
598,0.017359799,24506.15496,24506.38527,304.5439594
599,0.017169076,24506.15495,24506.38527,301.1980844
600,0.016865491,24506.15494,24506.38527,295.8722829
601,0.016957144,24506.15493,24506.38527,297.4801521
602,0.017292399,24506.15492,24506.38527,303.3615511
603,0.017303927,24506.1549,24506.38527,303.5637846
604,0.016971828,24506.15489,24506.38527,297.7377593
605,0.01685883,24506.15488,24506.38527,295.7554282
606,0.017152065,24506.15487,24506.38527,300.8996615
607,0.017361411,24506.15486,24506.38527,304.572238
608,0.017127855,24506.15484,24506.38527,300.4749551
609,0.016851368,24506.15483,24506.38527,295.6245213
610,0.016993367,24506.15482,24506.38527,298.1156195
611,0.01731862,24506.15481,24506.38527,303.8215529
612,0.01727497,24506.1548,24506.38527,303.0557987
613,0.016937506,24506.15479,24506.38527,297.135639
614,0.016876216,24506.15477,24506.38527,296.060428
615,0.017192535,24506.15476,24506.38527,301.6096299
616,0.017356153,24506.15475,24506.38527,304.4799856
617,0.017085973,24506.15474,24506.38527,299.7402121
618,0.016843617,24506.15473,24506.38527,295.4885412
619,0.017032497,24506.15472,24506.38527,298.8020839
620,0.01733918,24506.15471,24506.38527,304.1822303
621,0.017241457,24506.15469,24506.38527,302.4678737
622,0.016907396,24506.15468,24506.38527,296.6074187
623,0.016899408,24506.15467,24506.38527,296.4672964
624,0.017230757,24506.15466,24506.38527,302.2801709
625,0.017344157,24506.15465,24506.38527,304.2695513
626,0.017044514,24506.15464,24506.38527,299.0128909
627,0.016842436,24506.15463,24506.38527,295.4678267
628,0.017073547,24506.15462,24506.38527,299.5222213
629,0.017353508,24506.1546,24506.38527,304.4335962
630,0.01720428,24506.15459,24506.38527,301.815669
631,0.016882252,24506.15458,24506.38527,296.1663266
632,0.016927846,24506.15457,24506.38527,296.966182
633,0.017265714,24506.15456,24506.38527,302.8934178
634,0.017325743,24506.15455,24506.38527,303.9465128
635,0.017004544,24506.15454,24506.38527,298.3116872
636,0.016847865,24506.15453,24506.38527,295.5630671
637,0.017115469,24506.15452,24506.38527,300.2576523
638,0.017361203,24506.15451,24506.38527,304.5685904
639,0.017164423,24506.1545,24506.38527,301.1164546
640,0.016862704,24506.15449,24506.38527,295.8233851
641,0.016960834,24506.15447,24506.38527,297.5448812
642,0.017296463,24506.15446,24506.38527,303.4328521
643,0.017301403,24506.15445,24506.38527,303.5195061
644,0.016967082,24506.15444,24506.38527,297.6544899
645,0.016859783,24506.15443,24506.38527,295.7721369
646,0.01715718,24506.15442,24506.38527,300.9893897
647,0.017362042,24506.15441,24506.38527,304.5833083
648,0.017122934,24506.1544,24506.38527,300.3886203
649,0.016849239,24506.15439,24506.38527,295.5871768
650,0.016997555,24506.15438,24506.38527,298.1890905
651,0.017322168,24506.15437,24506.38527,303.8837884
652,0.017271787,24506.15436,24506.38527,302.9999627
653,0.016933077,24506.15435,24506.38527,297.0579524
654,0.016877909,24506.15434,24506.38527,296.0901304
655,0.01719759,24506.15433,24506.38527,301.6983208
656,0.01735599,24506.15432,24506.38527,304.477131
657,0.017080897,24506.15431,24506.38527,299.6511673
658,0.016842199,24506.1543,24506.38527,295.4636655
659,0.017037094,24506.15429,24506.38527,298.8827138
660,0.01734212,24506.15428,24506.38527,304.2338171
661,0.017237688,24506.15427,24506.38527,302.4017626
662,0.016903388,24506.15426,24506.38527,296.5371064
663,0.016901811,24506.15425,24506.38527,296.5094512
664,0.017235634,24506.15424,24506.38527,302.3657132
665,0.0173432,24506.15423,24506.38527,304.2527517
666,0.017039401,24506.15422,24506.38527,298.9232009
667,0.016841766,24506.15421,24506.38527,295.4560718
668,0.01707845,24506.1542,24506.38527,299.6082242
669,0.017355765,24506.15419,24506.38527,304.4731892
670,0.017200013,24506.15418,24506.38527,301.7408219
671,0.016878758,24506.15417,24506.38527,296.1050252
672,0.016930912,24506.15416,24506.38527,297.019958
673,0.017270292,24506.15415,24506.38527,302.9737306
674,0.01732401,24506.15414,24506.38527,303.9160973
675,0.016999513,24506.15413,24506.38527,298.2234368
676,0.016847964,24506.15412,24506.38527,295.5648034
677,0.017120566,24506.15411,24506.38527,300.3470744
678,0.017362716,24506.1541,24506.38527,304.5951262
679,0.017159758,24506.15409,24506.38527,301.0346278
680,0.016859806,24506.15408,24506.38527,295.7725403
681,0.016964498,24506.15407,24506.38527,297.6091665
682,0.01730063,24506.15406,24506.38527,303.5059413
683,0.017298931,24506.15405,24506.38527,303.4761476
684,0.01696225,24506.15404,24506.38527,297.5697361
685,0.016860655,24506.15404,24506.38527,295.7874398
686,0.017162353,24506.15403,24506.38527,301.0801512
687,0.017362768,24506.15402,24506.38527,304.5960397
688,0.017117982,24506.15401,24506.38527,300.3017424
689,0.016847007,24506.154,24506.38527,295.5480112
690,0.01700174,24506.15399,24506.38527,298.2625079
691,0.017325817,24506.15398,24506.38527,303.9478027
692,0.017268635,24506.15397,24506.38527,302.9446613
693,0.016928558,24506.15396,24506.38527,296.9786771
694,0.016879542,24506.15395,24506.38527,296.1187721
695,0.017202717,24506.15394,24506.38527,301.7882639
696,0.017355906,24506.15393,24506.38527,304.4756534
697,0.017075774,24506.15393,24506.38527,299.5612912
698,0.016840687,24506.15392,24506.38527,295.4371509
699,0.017041707,24506.15391,24506.38527,298.9636442
700,0.017345158,24506.1539,24506.38527,304.2871025
701,0.01723393,24506.15389,24506.38527,302.3358202
702,0.016899287,24506.15388,24506.38527,296.4651722
703,0.016904174,24506.15387,24506.38527,296.5508981
704,0.017240589,24506.15386,24506.38527,302.4526548
705,0.017342303,24506.15385,24506.38527,304.2370187
706,0.017034229,24506.15384,24506.38527,298.8324524
707,0.016841016,24506.15384,24506.38527,295.4429058
708,0.017083387,24506.15383,24506.38527,299.6948363
709,0.017358111,24506.15382,24506.38527,304.5143394
710,0.017195737,24506.15381,24506.38527,301.6658075
711,0.016875173,24506.1538,24506.38527,296.0421343
712,0.016933956,24506.15379,24506.38527,297.0733745
713,0.017274954,24506.15378,24506.38527,303.0555188
714,0.017322318,24506.15378,24506.38527,303.886425
715,0.016994413,24506.15377,24506.38527,298.1339642
716,0.016847997,24506.15376,24506.38527,295.5653908
717,0.017125713,24506.15375,24506.38527,300.437362
718,0.017364306,24506.15374,24506.38527,304.6230265
719,0.017155067,24506.15373,24506.38527,300.9523365
720,0.016856822,24506.15372,24506.38527,295.7201975
721,0.016968161,24506.15372,24506.38527,297.6734246
722,0.01730488,24506.15371,24506.38527,303.5805136
723,0.017296484,24506.1537,24506.38527,303.4332085
724,0.016957344,24506.15369,24506.38527,297.4836593
725,0.016861478,24506.15368,24506.38527,295.8018792
726,0.017167588,24506.15367,24506.38527,301.171977
727,0.017363558,24506.15366,24506.38527,304.609903
728,0.017112989,24506.15366,24506.38527,300.2141484
729,0.016844697,24506.15365,24506.38527,295.5074906
730,0.017005941,24506.15364,24506.38527,298.3362049
731,0.017329547,24506.15363,24506.38527,304.0132443
732,0.017265489,24506.15362,24506.38527,302.8894666
733,0.016923962,24506.15362,24506.38527,296.8980392
734,0.016881142,24506.15361,24506.38527,296.1468479
735,0.017207913,24506.1536,24506.38527,301.8794092
736,0.017355871,24506.15359,24506.38527,304.4750467
737,0.017070599,24506.15358,24506.38527,299.4704973
738,0.016839109,24506.15357,24506.38527,295.4094674
739,0.017046351,24506.15357,24506.38527,299.045126
740,0.01734827,24506.15356,24506.38527,304.3417026
741,0.01723016,24506.15355,24506.38527,302.269693
742,0.01689511,24506.15354,24506.38527,296.3918937
743,0.016906521,24506.15353,24506.38527,296.5920785
744,0.017245618,24506.15353,24506.38527,302.5408746
745,0.01734144,24506.15352,24506.38527,304.2218786
746,0.017028995,24506.15351,24506.38527,298.7406381
747,0.016840211,24506.1535,24506.38527,295.4287913
748,0.017088368,24506.1535,24506.38527,299.7822293
749,0.017360522,24506.15349,24506.38527,304.5566425
750,0.017191436,24506.15348,24506.38527,301.590347
751,0.016871516,24506.15347,24506.38527,295.9779712
752,0.016937003,24506.15346,24506.38527,297.126815
753,0.01727969,24506.15346,24506.38527,303.1385998
754,0.017320644,24506.15345,24506.38527,303.8570625
755,0.016989247,24506.15344,24506.38527,298.0433322
756,0.016847991,24506.15343,24506.38527,295.565275
757,0.017130914,24506.15343,24506.38527,300.5286113
758,0.017365951,24506.15342,24506.38527,304.6518779
759,0.017150338,24506.15341,24506.38527,300.869375
760,0.016853773,24506.1534,24506.38527,295.6667023
761,0.016971841,24506.15339,24506.38527,297.737979
762,0.017309202,24506.15339,24506.38527,303.6563348
763,0.017294038,24506.15338,24506.38527,303.3903014
764,0.016952369,24506.15337,24506.38527,297.3963839
765,0.016862276,24506.15336,24506.38527,295.8158762
766,0.017172884,24506.15336,24506.38527,301.2648923
767,0.01736439,24506.15335,24506.38527,304.6244859
768,0.017107947,24506.15334,24506.38527,300.1257029
769,0.016842331,24506.15333,24506.38527,295.4659789
770,0.017010173,24506.15333,24506.38527,298.4104426
771,0.017333343,24506.15332,24506.38527,304.0798371
772,0.01726233,24506.15331,24506.38527,302.834042
773,0.016919298,24506.1533,24506.38527,296.8162164
774,0.016882732,24506.1533,24506.38527,296.1747478
775,0.017213175,24506.15329,24506.38527,301.9717162
776,0.017355863,24506.15328,24506.38527,304.4749089
777,0.017065367,24506.15328,24506.38527,299.3787178
778,0.016837486,24506.15327,24506.38527,295.3809879
779,0.017051039,24506.15326,24506.38527,299.1273575
780,0.01735144,24506.15325,24506.38527,304.3973084
781,0.017226364,24506.15325,24506.38527,302.2030988
782,0.016890869,24506.15324,24506.38527,296.3174938
783,0.016908874,24506.15323,24506.38527,296.633345
784,0.017250714,24506.15322,24506.38527,302.6302716
785,0.017340589,24506.15322,24506.38527,304.2069486
786,0.0170237,24506.15321,24506.38527,298.6477531
787,0.016839374,24506.1532,24506.38527,295.4141015
788,0.017093402,24506.1532,24506.38527,299.8705384
789,0.01736298,24506.15319,24506.38527,304.5997665
790,0.017187096,24506.15318,24506.38527,301.5142146
791,0.0168678,24506.15317,24506.38527,295.9127951
792,0.016940068,24506.15317,24506.38527,297.1805898
793,0.017284491,24506.15316,24506.38527,303.2228188
794,0.017318968,24506.15315,24506.38527,303.8276535
795,0.016984017,24506.15315,24506.38527,297.9515946
796,0.016847965,24506.15314,24506.38527,295.5648216
797,0.017136174,24506.15313,24506.38527,300.6208957
798,0.01736763,24506.15313,24506.38527,304.681335
799,0.017145562,24506.15312,24506.38527,300.7855752
800,0.016850674,24506.15311,24506.38527,295.6123422
801,0.016975552,24506.15311,24506.38527,297.803093
802,0.017313584,24506.1531,24506.38527,303.7332034
803,0.017291575,24506.15309,24506.38527,303.3471041
804,0.016947332,24506.15308,24506.38527,297.3080173
805,0.016863068,24506.15308,24506.38527,295.8297806
806,0.017178243,24506.15307,24506.38527,301.3589105
807,0.017365242,24506.15306,24506.38527,304.6394391
808,0.017102851,24506.15306,24506.38527,300.0362961
809,0.016839925,24506.15305,24506.38527,295.4237831
810,0.017014448,24506.15304,24506.38527,298.4854343
811,0.017337191,24506.15304,24506.38527,304.1473406
812,0.017259141,24506.15303,24506.38527,302.7781051
813,0.016914575,24506.15302,24506.38527,296.7333633
814,0.016884331,24506.15302,24506.38527,296.2027982
815,0.0172185,24506.15301,24506.38527,302.065141
816,0.017355863,24506.153,24506.38527,304.4748961
817,0.017060076,24506.153,24506.38527,299.2858998
818,0.016835835,24506.15299,24506.38527,295.3520304
819,0.017055778,24506.15298,24506.38527,299.2104993
820,0.017354651,24506.15298,24506.38527,304.4536494
821,0.017222528,24506.15297,24506.38527,302.1357997
822,0.016886576,24506.15296,24506.38527,296.2421672
823,0.016911248,24506.15296,24506.38527,296.6749942
824,0.017255872,24506.15295,24506.38527,302.7207498
825,0.017339731,24506.15294,24506.38527,304.1918992
826,0.017018345,24506.15294,24506.38527,298.5537997
827,0.016838522,24506.15293,24506.38527,295.3991567
828,0.017098494,24506.15293,24506.38527,299.9598705
829,0.017365469,24506.15292,24506.38527,304.6434195
830,0.017182707,24506.15291,24506.38527,301.4372209
831,0.01686404,24506.15291,24506.38527,295.8468336
832,0.016943167,24506.1529,24506.38527,297.2349599
833,0.017289348,24506.15289,24506.38527,303.3080328
834,0.017317271,24506.15289,24506.38527,303.7978916
835,0.016978728,24506.15288,24506.38527,297.8588051
836,0.016847938,24506.15287,24506.38527,295.5643445
837,0.017141497,24506.15287,24506.38527,300.7142683
838,0.017369326,24506.15286,24506.38527,304.7110944
839,0.017140729,24506.15286,24506.38527,300.7007986
840,0.01684754,24506.15285,24506.38527,295.5573695
841,0.016979308,24506.15284,24506.38527,297.8689873
842,0.017318015,24506.15284,24506.38527,303.810936
843,0.017289081,24506.15283,24506.38527,303.30334
844,0.016942238,24506.15282,24506.38527,297.2186595
845,0.016863873,24506.15282,24506.38527,295.8438925
846,0.017183665,24506.15281,24506.38527,301.4540326
847,0.017366098,24506.15281,24506.38527,304.6544567
848,0.017097695,24506.1528,24506.38527,299.9458405
849,0.016837497,24506.15279,24506.38527,295.3811718
850,0.017018775,24506.15279,24506.38527,298.5613567
851,0.017341078,24506.15278,24506.38527,304.2155386
852,0.01725591,24506.15278,24506.38527,302.7214153
853,0.016909801,24506.15277,24506.38527,296.6496204
854,0.016885955,24506.15276,24506.38527,296.2312783
855,0.017223887,24506.15276,24506.38527,302.1596362
856,0.017355852,24506.15275,24506.38527,304.4747096
857,0.017054724,24506.15274,24506.38527,299.192006
858,0.016834173,24506.15274,24506.38527,295.3228715
859,0.017060577,24506.15273,24506.38527,299.2946819
860,0.017357891,24506.15273,24506.38527,304.510485
861,0.01721864,24506.15272,24506.38527,302.0675959
862,0.016882239,24506.15271,24506.38527,296.1660882
863,0.016913658,24506.15271,24506.38527,296.7172781
864,0.017261085,24506.1527,24506.38527,302.812217
865,0.01733885,24506.1527,24506.38527,304.1764468
866,0.017012929,24506.15269,24506.38527,298.4587879
867,0.016837671,24506.15269,24506.38527,295.3842336
868,0.01710365,24506.15268,24506.38527,300.0503094
869,0.017367973,24506.15267,24506.38527,304.6873456
870,0.01717826,24506.15267,24506.38527,301.3592096
871,0.016860247,24506.15266,24506.38527,295.7802876
872,0.016946313,24506.15266,24506.38527,297.290145
873,0.017294255,24506.15265,24506.38527,303.3941107
874,0.01731554,24506.15264,24506.38527,303.7675154
875,0.016973382,24506.15264,24506.38527,297.7650171
876,0.016847925,24506.15263,24506.38527,295.564113
877,0.017146884,24506.15263,24506.38527,300.808767
878,0.017371025,24506.15262,24506.38527,304.7408929
879,0.017135835,24506.15262,24506.38527,300.6149333
880,0.016844384,24506.15261,24506.38527,295.502004
881,0.01698312,24506.1526,24506.38527,297.9358453
882,0.017322486,24506.1526,24506.38527,303.8893691
883,0.017286541,24506.15259,24506.38527,303.2587764
884,0.016937093,24506.15259,24506.38527,297.1284025
885,0.016864704,24506.15258,24506.38527,295.8584668
886,0.01718915,24506.15258,24506.38527,301.5502526
887,0.017366943,24506.15257,24506.38527,304.6692772
888,0.017092475,24506.15256,24506.38527,299.8542685
889,0.016835057,24506.15256,24506.38527,295.3383765
890,0.017023164,24506.15255,24506.38527,298.6383546
891,0.017344995,24506.15255,24506.38527,304.2842427
892,0.017252624,24506.15254,24506.38527,302.6637729
893,0.016904984,24506.15254,24506.38527,296.5651127
894,0.016887616,24506.15253,24506.38527,296.2604229
895,0.017229331,24506.15253,24506.38527,302.2551552
896,0.017355817,24506.15252,24506.38527,304.4740963
897,0.017049309,24506.15251,24506.38527,299.0970111
898,0.016832513,24506.15251,24506.38527,295.2937471
899,0.017065441,24506.1525,24506.38527,299.3800107
900,0.017361147,24506.1525,24506.38527,304.5676086
901,0.017214691,24506.15249,24506.38527,301.9983236
902,0.016877868,24506.15249,24506.38527,296.0894087
903,0.016916117,24506.15248,24506.38527,296.7604068
904,0.017266351,24506.15248,24506.38527,302.9045904
905,0.017337933,24506.15247,24506.38527,304.1603538
906,0.017007453,24506.15247,24506.38527,298.3627319
907,0.016836835,24506.15246,24506.38527,295.3695659
908,0.017108872,24506.15245,24506.38527,300.1419211
909,0.01737048,24506.15245,24506.38527,304.7313275
910,0.017173748,24506.15244,24506.38527,301.2800542
911,0.01685643,24506.15244,24506.38527,295.7133293
912,0.016949515,24506.15243,24506.38527,297.3463267
913,0.017299204,24506.15243,24506.38527,303.4809387
914,0.017313761,24506.15242,24506.38527,303.7363084
915,0.016967982,24506.15242,24506.38527,297.6702806
916,0.016847938,24506.15241,24506.38527,295.5643527
917,0.017152336,24506.15241,24506.38527,300.9044194
918,0.017372713,24506.1524,24506.38527,304.7705097
919,0.017130873,24506.1524,24506.38527,300.5278905
920,0.016841217,24506.15239,24506.38527,295.4464321
921,0.016986994,24506.15239,24506.38527,298.0038179
922,0.017326989,24506.15238,24506.38527,303.9683635
923,0.017283944,24506.15238,24506.38527,303.2132217
924,0.016931902,24506.15237,24506.38527,297.0373274
925,0.016865573,24506.15236,24506.38527,295.8737158
926,0.017194697,24506.15236,24506.38527,301.6475624
927,0.017367764,24506.15235,24506.38527,304.6836824
928,0.017087188,24506.15235,24506.38527,299.7615281
929,0.016832618,24506.15234,24506.38527,295.2955917
930,0.017027622,24506.15234,24506.38527,298.7165466
931,0.017348931,24506.15233,24506.38527,304.3532936
932,0.017249274,24506.15233,24506.38527,302.6050148
933,0.01690013,24506.15232,24506.38527,296.4799476
934,0.016889326,24506.15232,24506.38527,296.2904266
935,0.017234832,24506.15231,24506.38527,302.3516565
936,0.017355746,24506.15231,24506.38527,304.472847
937,0.01704383,24506.1523,24506.38527,299.0008982
938,0.016830866,24506.1523,24506.38527,295.2648541
939,0.017070375,24506.15229,24506.38527,299.4665712
940,0.01736441,24506.15229,24506.38527,304.6248476
941,0.017210674,24506.15228,24506.38527,301.9278499
942,0.01687347,24506.15228,24506.38527,296.0122572
943,0.016918633,24506.15227,24506.38527,296.8045536
944,0.017271664,24506.15227,24506.38527,302.9977994
945,0.017336968,24506.15226,24506.38527,304.1434247
946,0.017001919,24506.15226,24506.38527,298.265647
947,0.016836024,24506.15225,24506.38527,295.3553476
948,0.017114164,24506.15225,24506.38527,300.2347581
949,0.01737298,24506.15224,24506.38527,304.7751844
950,0.017169165,24506.15224,24506.38527,301.1996532
951,0.016852598,24506.15223,24506.38527,295.6461033
952,0.016952783,24506.15223,24506.38527,297.4036546
953,0.017304191,24506.15222,24506.38527,303.5684206
954,0.017311925,24506.15222,24506.38527,303.7040928
955,0.01696253,24506.15221,24506.38527,297.57464
956,0.016847989,24506.15221,24506.38527,295.5652503
957,0.017157855,24506.1522,24506.38527,301.0012465
958,0.017374381,24506.1522,24506.38527,304.7997615
959,0.01712584,24506.15219,24506.38527,300.4396001
960,0.016838046,24506.15219,24506.38527,295.3908096
961,0.016990939,24506.15219,24506.38527,298.0730288
962,0.017331517,24506.15218,24506.38527,304.047802
963,0.017281282,24506.15218,24506.38527,303.1665195
964,0.016926668,24506.15217,24506.38527,296.9455042
965,0.016866491,24506.15217,24506.38527,295.889815
966,0.017200306,24506.15216,24506.38527,301.7459528
967,0.017368551,24506.15216,24506.38527,304.6974917
968,0.017081833,24506.15215,24506.38527,299.6675795
969,0.016830189,24506.15215,24506.38527,295.2529798
970,0.017032152,24506.15214,24506.38527,298.7960294
971,0.017352879,24506.15214,24506.38527,304.4225578
972,0.017245854,24506.15213,24506.38527,302.5450078
973,0.016895243,24506.15213,24506.38527,296.3942166
974,0.016891095,24506.15212,24506.38527,296.3214506
975,0.017240387,24506.15212,24506.38527,302.4491036
976,0.017355628,24506.15211,24506.38527,304.4707879
977,0.017038287,24506.15211,24506.38527,298.9036562
978,0.016829242,24506.1521,24506.38527,295.2363571
979,0.017075383,24506.1521,24506.38527,299.5544326
980,0.017367671,24506.1521,24506.38527,304.6820564
981,0.017206582,24506.15209,24506.38527,301.8560665
982,0.016869052,24506.15209,24506.38527,295.9347431
983,0.016921216,24506.15208,24506.38527,296.8498625
984,0.017277021,24506.15208,24506.38527,303.0917824
985,0.017335946,24506.15207,24506.38527,304.1254966
986,0.016996327,24506.15207,24506.38527,298.167549
987,0.016835249,24506.15206,24506.38527,295.3417417
988,0.017119528,24506.15206,24506.38527,300.3288625
989,0.017375464,24506.15205,24506.38527,304.8187636
990,0.017164506,24506.15205,24506.38527,301.117924
991,0.016848758,24506.15204,24506.38527,295.5787329
992,0.016956124,24506.15204,24506.38527,297.462253
993,0.01730921,24506.15204,24506.38527,303.6564734
994,0.017310022,24506.15203,24506.38527,303.6707201
995,0.016957029,24506.15203,24506.38527,297.4781352
996,0.016848087,24506.15202,24506.38527,295.5669635
997,0.017163443,24506.15202,24506.38527,301.0992639
998,0.017376018,24506.15201,24506.38527,304.8284928
999,0.017120733,24506.15201,24506.38527,300.3500052
1000,0.01683488,24506.152,24506.38527,295.3352697
1001,0.016994961,24506.152,24506.38527,298.1435813
